,AbilityAfterAnswer,Correct,ExerciseId,LearningObjectiveId,SubmitDateTime,UserId
4156,884,0,134448,670,2018-04-21 15:41:37.984637,3028
4157,929,0,173773,676,2018-04-21 15:41:37.984653,3013
4158,849,1,215838,672,2018-04-21 15:41:37.984669,3085
4159,903,1,142061,678,2018-04-21 15:41:37.984685,3003
4160,260,1,176567,680,2018-04-21 15:41:37.984701,3046
4161,429,1,108301,680,2018-04-21 15:41:37.984717,3068
4162,646,0,119152,680,2018-04-21 15:41:37.984733,3019
4163,484,0,183126,673,2018-04-21 15:41:37.984750,3095
4164,774,1,210398,671,2018-04-21 15:41:37.984765,3038
4165,150,1,185839,678,2018-04-21 15:41:37.984782,3070
4166,395,0,218960,675,2018-04-21 15:41:37.984798,3078
4167,411,1,219523,673,2018-04-21 15:41:37.984819,3054
4168,615,1,174108,672,2018-04-21 15:41:37.984837,3020
4169,397,0,285392,674,2018-04-21 15:41:37.984854,3064
4170,293,1,225764,672,2018-04-21 15:41:37.984870,3016
4171,259,0,108296,672,2018-04-21 15:41:37.984887,3071
4172,946,0,219221,671,2018-04-21 15:41:37.984904,3095
4173,437,1,232388,679,2018-04-21 15:41:37.984920,3037
4174,938,0,165417,673,2018-04-21 15:41:37.984935,3024
4175,560,0,280063,671,2018-04-21 15:41:37.984953,3006
4176,919,1,145499,672,2018-04-21 15:41:37.984969,3021
4177,443,0,291269,673,2018-04-21 15:41:37.984985,3040
4178,767,0,227980,672,2018-04-21 15:41:37.985006,3030
4179,127,1,262459,675,2018-04-21 15:41:37.985025,3045
4180,174,0,178719,675,2018-04-21 15:41:37.985046,3062
4181,221,1,150248,676,2018-04-21 15:41:37.985064,3053
4182,654,0,298172,675,2018-04-21 15:41:37.985080,3001
4183,121,1,237731,678,2018-04-21 15:41:37.985096,3031
4184,489,1,187471,674,2018-04-21 15:41:37.985113,3061
4185,995,0,215615,670,2018-04-21 15:41:37.985129,3000
4186,691,0,102066,676,2018-04-21 15:41:37.985145,3045
4187,185,1,261413,677,2018-04-21 15:41:37.985161,3056
4188,552,1,287860,677,2018-04-21 15:41:37.985177,3074
4189,789,0,291641,672,2018-04-21 15:41:37.985193,3077
4190,731,0,107746,673,2018-04-21 15:41:37.985209,3064
4191,737,0,160216,674,2018-04-21 15:41:37.985226,3060
4192,626,1,247478,679,2018-04-21 15:41:37.985241,3037
4193,248,0,247622,672,2018-04-21 15:41:37.985262,3009
4194,753,0,148729,675,2018-04-21 15:41:37.985280,3021
4195,482,1,253345,676,2018-04-21 15:41:37.985297,3090
4196,483,1,131505,670,2018-04-21 15:41:37.985313,3082
4197,490,1,286675,673,2018-04-21 15:41:37.985329,3069
4198,613,1,277713,673,2018-04-21 15:41:37.985345,3078
4199,845,1,295722,678,2018-04-21 15:41:37.985361,3032
4200,166,0,233855,674,2018-04-21 15:41:37.985377,3095
4201,218,0,123278,670,2018-04-21 15:41:37.985393,3037
4202,150,1,128058,673,2018-04-21 15:41:37.985409,3086
4203,645,0,292346,679,2018-04-21 15:41:37.985425,3030
4204,575,1,179311,673,2018-04-21 15:41:37.985442,3080
4205,235,0,282211,673,2018-04-21 15:41:37.985464,3060
4206,459,1,282385,676,2018-04-21 15:41:37.985487,3080
4207,192,0,252266,672,2018-04-21 15:41:37.985516,3068
4208,861,0,199853,670,2018-04-21 15:41:37.985555,3100
4209,188,0,122139,677,2018-04-21 15:41:37.985631,3024
4210,444,0,251472,670,2018-04-21 15:41:37.985672,3013
4211,233,1,138933,679,2018-04-21 15:41:37.985691,3100
4212,987,1,182985,673,2018-04-21 15:41:37.985709,3076
4213,129,0,202628,676,2018-04-21 15:41:37.985734,3056
4214,100,1,243387,674,2018-04-21 15:41:37.985754,3021
4215,560,0,193331,670,2018-04-21 15:41:37.985788,3057
4216,483,0,117476,673,2018-04-21 15:41:37.985818,3052
4217,861,0,254242,679,2018-04-21 15:41:37.985852,3026
4218,690,1,201190,675,2018-04-21 15:41:37.985889,3047
4219,749,1,104137,679,2018-04-21 15:41:37.985919,3060
4220,866,1,138362,677,2018-04-21 15:41:37.985957,3088
4221,752,0,210781,674,2018-04-21 15:41:37.985990,3089
4222,235,1,254082,670,2018-04-21 15:41:37.986025,3084
4223,170,1,150440,674,2018-04-21 15:41:37.986059,3060
4224,154,1,141751,674,2018-04-21 15:41:37.986087,3061
4225,971,0,278511,670,2018-04-21 15:41:37.986106,3059
4226,689,1,110781,670,2018-04-21 15:41:37.986124,3087
4227,873,1,263221,675,2018-04-21 15:41:37.986142,3017
4228,182,0,262052,676,2018-04-21 15:41:37.986159,3073
4229,376,1,294523,674,2018-04-21 15:41:37.986177,3029
4230,871,0,179571,672,2018-04-21 15:41:37.986204,3037
4231,278,1,146980,673,2018-04-21 15:41:37.986220,3066
4232,404,0,257801,680,2018-04-21 15:41:37.986243,3017
4233,894,1,254768,672,2018-04-21 15:41:37.986262,3018
4234,839,1,276988,672,2018-04-21 15:41:37.986280,3008
4235,874,1,283394,680,2018-04-21 15:41:37.986297,3040
4236,736,1,242588,675,2018-04-21 15:41:37.986314,3077
4237,987,0,188405,676,2018-04-21 15:41:37.986331,3034
4238,893,1,288269,675,2018-04-21 15:41:37.986347,3072
4239,635,1,143092,675,2018-04-21 15:41:37.986363,3087
4240,633,1,152648,675,2018-04-21 15:41:37.986380,3041
4241,530,0,124446,673,2018-04-21 15:41:37.986396,3064
4242,746,1,297154,679,2018-04-21 15:41:37.986414,3077
4243,212,0,242196,679,2018-04-21 15:41:37.986431,3053
4244,554,0,220636,674,2018-04-21 15:41:37.986447,3089
4245,360,0,106922,677,2018-04-21 15:41:37.986469,3081
4246,997,0,292783,678,2018-04-21 15:41:37.986492,3013
4247,404,0,288177,670,2018-04-21 15:41:37.986511,3055
4248,594,1,288126,670,2018-04-21 15:41:37.986527,3043
4249,667,1,198248,677,2018-04-21 15:41:37.986544,3014
4250,350,1,168479,675,2018-04-21 15:41:37.986560,3060
4251,781,0,192347,678,2018-04-21 15:41:37.986576,3061
4252,456,0,167124,673,2018-04-21 15:41:37.986593,3090
4253,394,0,199156,679,2018-04-21 15:41:37.986608,3053
4254,517,0,249240,675,2018-04-21 15:41:37.986625,3011
4255,299,0,278974,672,2018-04-21 15:41:37.986647,3009
4256,185,1,210369,677,2018-04-21 15:41:37.986664,3058
4257,887,0,157030,676,2018-04-21 15:41:37.986681,3084
4258,794,1,240435,674,2018-04-21 15:41:37.986702,3037
4259,824,1,135519,680,2018-04-21 15:41:37.986721,3054
4260,751,1,174333,673,2018-04-21 15:41:37.986738,3024
4261,816,1,186937,679,2018-04-21 15:41:37.986754,3019
4262,651,1,271900,673,2018-04-21 15:41:37.986771,3078
4263,310,1,168104,679,2018-04-21 15:41:37.986787,3081
4264,621,1,187283,676,2018-04-21 15:41:37.986803,3072
4265,691,0,252143,671,2018-04-21 15:41:37.986820,3092
4266,168,1,178501,672,2018-04-21 15:41:37.986837,3019
4267,299,0,192609,673,2018-04-21 15:41:37.986853,3003
4268,766,0,128592,679,2018-04-21 15:41:37.986869,3052
4269,433,1,155206,675,2018-04-21 15:41:37.986886,3089
4270,326,0,244771,675,2018-04-21 15:41:37.986903,3010
4271,865,1,222532,671,2018-04-21 15:41:37.986924,3043
4272,508,1,291441,677,2018-04-21 15:41:37.986943,3027
4273,577,1,248157,680,2018-04-21 15:41:37.986959,3039
4274,615,1,204120,670,2018-04-21 15:41:37.986976,3098
4275,539,0,206768,675,2018-04-21 15:41:37.986992,3044
4276,858,1,231923,670,2018-04-21 15:41:37.987009,3061
4277,455,0,272903,673,2018-04-21 15:41:37.987025,3033
4278,493,1,185382,677,2018-04-21 15:41:37.987049,3060
4279,348,1,143931,677,2018-04-21 15:41:37.987067,3054
4280,788,0,280995,673,2018-04-21 15:41:37.987084,3056
4281,413,1,172342,680,2018-04-21 15:41:37.987100,3057
4282,575,0,235847,673,2018-04-21 15:41:37.987117,3038
4283,732,1,268413,672,2018-04-21 15:41:37.987134,3067
4284,927,1,219044,674,2018-04-21 15:41:37.987154,3083
4285,913,0,186699,675,2018-04-21 15:41:37.987172,3087
4286,841,1,171957,679,2018-04-21 15:41:37.987190,3077
4287,857,0,147797,672,2018-04-21 15:41:37.987206,3045
4288,270,0,250895,677,2018-04-21 15:41:37.987222,3075
4289,969,0,272207,677,2018-04-21 15:41:37.987238,3036
4290,715,0,168848,676,2018-04-21 15:41:37.987254,3080
4291,120,1,168291,672,2018-04-21 15:41:37.987270,3068
4292,729,1,180514,674,2018-04-21 15:41:37.987286,3073
4293,673,1,100681,672,2018-04-21 15:41:37.987302,3027
4294,862,0,206681,671,2018-04-21 15:41:37.987319,3046
4295,574,0,261165,676,2018-04-21 15:41:37.987335,3047
4296,304,0,115681,671,2018-04-21 15:41:37.987351,3020
4297,938,1,181605,680,2018-04-21 15:41:37.987372,3056
4298,433,0,240702,678,2018-04-21 15:41:37.987390,3028
4299,649,0,193160,678,2018-04-21 15:41:37.987408,3084
4300,986,0,210264,679,2018-04-21 15:41:37.987424,3008
4301,456,0,237580,678,2018-04-21 15:41:37.987441,3070
4302,571,1,279833,677,2018-04-21 15:41:37.987457,3012
4303,665,0,253849,679,2018-04-21 15:41:37.987474,3005
4304,702,0,196307,675,2018-04-21 15:41:37.987490,3051
4305,450,0,128002,677,2018-04-21 15:41:37.987512,3029
4306,641,1,246668,670,2018-04-21 15:41:37.987530,3025
4307,887,0,182355,676,2018-04-21 15:41:37.987547,3069
4308,189,1,281894,678,2018-04-21 15:41:37.987563,3007
4309,580,0,169134,676,2018-04-21 15:41:37.987580,3085
4310,982,1,159406,675,2018-04-21 15:41:37.987604,3021
4311,716,0,290183,674,2018-04-21 15:41:37.987623,3029
4312,670,1,133845,678,2018-04-21 15:41:37.987640,3033
4313,594,0,132450,670,2018-04-21 15:41:37.987657,3088
4314,407,0,104341,674,2018-04-21 15:41:37.987674,3014
4315,436,1,190564,675,2018-04-21 15:41:37.987690,3035
4316,924,0,285808,679,2018-04-21 15:41:37.987707,3025
4317,591,0,215846,671,2018-04-21 15:41:37.987724,3044
4318,737,1,214514,676,2018-04-21 15:41:37.987740,3019
4319,834,1,173799,671,2018-04-21 15:41:37.987756,3002
4320,102,0,272633,677,2018-04-21 15:41:37.987773,3034
4321,456,1,165962,675,2018-04-21 15:41:37.987788,3048
4322,547,0,159321,678,2018-04-21 15:41:37.987805,3049
4323,345,0,272224,677,2018-04-21 15:41:37.987837,3042
4324,147,1,198403,673,2018-04-21 15:41:37.987857,3065
4325,364,0,213266,678,2018-04-21 15:41:37.987943,3055
4326,199,1,109746,674,2018-04-21 15:41:37.987975,3002
4327,922,1,219411,680,2018-04-21 15:41:37.987995,3063
4328,867,0,280797,675,2018-04-21 15:41:37.988012,3040
4329,241,0,280464,675,2018-04-21 15:41:37.988029,3039
4330,449,0,153943,679,2018-04-21 15:41:37.988045,3021
4331,939,1,153974,680,2018-04-21 15:41:37.988062,3044
4332,241,1,105406,678,2018-04-21 15:41:37.988079,3078
4333,332,1,255386,674,2018-04-21 15:41:37.988096,3018
4334,692,0,246885,671,2018-04-21 15:41:37.988112,3058
4335,573,0,256257,677,2018-04-21 15:41:37.988129,3078
4336,505,1,231939,678,2018-04-21 15:41:37.988160,3063
4337,226,0,296331,677,2018-04-21 15:41:37.988180,3083
4338,848,1,189634,678,2018-04-21 15:41:37.988197,3075
4339,801,0,257199,673,2018-04-21 15:41:37.988214,3016
4340,268,0,228653,680,2018-04-21 15:41:37.988230,3042
4341,169,1,106757,671,2018-04-21 15:41:37.988246,3082
4342,445,1,288250,677,2018-04-21 15:41:37.988262,3048
4343,213,1,290713,679,2018-04-21 15:41:37.988279,3043
4344,320,0,247848,678,2018-04-21 15:41:37.988306,3091
4345,480,1,144618,670,2018-04-21 15:41:37.988325,3077
4346,493,1,293156,673,2018-04-21 15:41:37.988342,3047
4347,440,0,271825,680,2018-04-21 15:41:37.988359,3010
4348,774,1,178881,672,2018-04-21 15:41:37.988376,3022
4349,650,0,154550,671,2018-04-21 15:41:37.988402,3001
4350,791,1,148441,673,2018-04-21 15:41:37.988420,3034
4351,160,0,221891,673,2018-04-21 15:41:37.988437,3022
4352,453,1,194401,675,2018-04-21 15:41:37.988454,3098
4353,440,1,223535,675,2018-04-21 15:41:37.988470,3051
4354,346,1,199214,674,2018-04-21 15:41:37.988486,3045
4355,110,0,246264,673,2018-04-21 15:41:37.988511,3078
4356,110,1,227847,680,2018-04-21 15:41:37.988530,3077
4357,201,1,219155,680,2018-04-21 15:41:37.988547,3045
4358,504,0,260465,675,2018-04-21 15:41:37.988565,3022
4359,620,0,132296,674,2018-04-21 15:41:37.988581,3006
4360,828,1,228559,671,2018-04-21 15:41:37.988597,3049
4361,922,0,221478,679,2018-04-21 15:41:37.988614,3076
4362,951,1,232156,674,2018-04-21 15:41:37.988651,3074
4363,797,1,144447,679,2018-04-21 15:41:37.988680,3039
4364,241,0,200710,676,2018-04-21 15:41:37.988696,3093
4365,371,1,228421,673,2018-04-21 15:41:37.988713,3015
4366,671,1,120935,677,2018-04-21 15:41:37.988729,3024
4367,419,1,144308,680,2018-04-21 15:41:37.988746,3034
4368,944,0,116880,672,2018-04-21 15:41:37.988762,3023
4369,578,0,127168,676,2018-04-21 15:41:37.988778,3079
4370,725,0,135579,675,2018-04-21 15:41:37.988794,3020
4371,400,1,248672,679,2018-04-21 15:41:37.988810,3021
4372,555,0,124811,677,2018-04-21 15:41:37.988827,3094
4373,669,0,141446,676,2018-04-21 15:41:37.988843,3086
4374,461,1,287489,680,2018-04-21 15:41:37.988859,3014
4375,168,0,130659,673,2018-04-21 15:41:37.988885,3008
4376,891,0,183607,677,2018-04-21 15:41:37.988903,3055
4377,841,0,271714,671,2018-04-21 15:41:37.988930,3070
4378,870,0,298295,679,2018-04-21 15:41:37.988949,3094
4379,627,0,231621,678,2018-04-21 15:41:37.988977,3054
4380,216,1,149536,674,2018-04-21 15:41:37.989003,3081
4381,317,0,205120,674,2018-04-21 15:41:37.989020,3066
4382,276,0,125457,675,2018-04-21 15:41:37.989037,3084
4383,294,1,225179,679,2018-04-21 15:41:37.989054,3072
4384,423,1,227092,672,2018-04-21 15:41:37.989070,3065
4385,365,0,121395,671,2018-04-21 15:41:37.989087,3011
4386,384,1,147010,673,2018-04-21 15:41:37.989105,3017
4387,276,0,178576,678,2018-04-21 15:41:37.989122,3088
4388,971,0,184883,679,2018-04-21 15:41:37.989238,3048
4389,542,0,136463,677,2018-04-21 15:41:37.989262,3041
4390,193,0,272949,679,2018-04-21 15:41:37.989279,3065
4391,596,0,146092,680,2018-04-21 15:41:37.989296,3039
4392,590,0,178647,672,2018-04-21 15:41:37.989313,3061
4393,798,1,248532,673,2018-04-21 15:41:37.989329,3043
4394,599,0,184511,676,2018-04-21 15:41:37.989346,3044
4395,896,1,265469,678,2018-04-21 15:41:37.989362,3005
4396,314,1,141510,671,2018-04-21 15:41:37.989377,3039
4397,941,0,119260,671,2018-04-21 15:41:37.989394,3014
4398,720,1,146429,677,2018-04-21 15:41:37.989411,3036
4399,155,0,150063,678,2018-04-21 15:41:37.989427,3069
4400,414,0,216624,670,2018-04-21 15:41:37.989444,3062
4401,261,1,261748,678,2018-04-21 15:41:37.989471,3043
4402,475,0,152170,672,2018-04-21 15:41:37.989490,3060
4403,687,1,283646,679,2018-04-21 15:41:37.989507,3040
4404,265,0,213103,670,2018-04-21 15:41:37.989524,3090
4405,638,0,244395,674,2018-04-21 15:41:37.989549,3089
4406,161,1,120683,672,2018-04-21 15:41:37.989567,3084
4407,123,1,211856,680,2018-04-21 15:41:37.989584,3017
4408,341,0,155318,673,2018-04-21 15:41:37.989601,3091
4409,431,1,198145,678,2018-04-21 15:41:37.989617,3078
4410,129,0,106881,673,2018-04-21 15:41:37.989644,3029
4411,489,0,292830,680,2018-04-21 15:41:37.989663,3033
4412,337,1,179654,675,2018-04-21 15:41:37.989679,3007
4413,332,1,117195,673,2018-04-21 15:41:37.989696,3037
4414,197,0,132419,675,2018-04-21 15:41:37.989720,3050
4415,683,0,294339,680,2018-04-21 15:41:37.989738,3076
4416,279,0,151522,670,2018-04-21 15:41:37.989755,3081
4417,494,1,255236,678,2018-04-21 15:41:37.989771,3077
4418,554,1,161182,678,2018-04-21 15:41:37.989787,3064
4419,679,0,226601,678,2018-04-21 15:41:37.989803,3089
4420,815,0,200161,670,2018-04-21 15:41:37.989820,3089
4421,415,0,167948,673,2018-04-21 15:41:37.989837,3033
4422,430,0,231260,671,2018-04-21 15:41:37.989853,3023
4423,548,1,144141,678,2018-04-21 15:41:37.989869,3046
4424,279,1,171063,670,2018-04-21 15:41:37.989886,3009
4425,859,1,147009,675,2018-04-21 15:41:37.989902,3001
4426,494,1,289766,674,2018-04-21 15:41:37.989918,3059
4427,864,0,285436,674,2018-04-21 15:41:37.989944,3012
4428,526,1,193124,676,2018-04-21 15:41:37.989963,3087
4429,453,1,288758,673,2018-04-21 15:41:37.989979,3002
4430,241,1,117163,680,2018-04-21 15:41:37.989996,3059
4431,624,0,146406,675,2018-04-21 15:41:37.990013,3055
4432,484,0,214544,676,2018-04-21 15:41:37.990029,3027
4433,328,0,280627,670,2018-04-21 15:41:37.990046,3012
4434,831,0,297864,677,2018-04-21 15:41:37.990062,3024
4435,896,0,253105,675,2018-04-21 15:41:37.990078,3079
4436,392,1,160413,671,2018-04-21 15:41:37.990095,3064
4437,541,0,224193,675,2018-04-21 15:41:37.990111,3039
4438,989,0,238150,671,2018-04-21 15:41:37.990127,3011
4439,503,0,145010,677,2018-04-21 15:41:37.990144,3069
4440,947,1,249788,672,2018-04-21 15:41:37.990171,3085
4441,494,0,261382,673,2018-04-21 15:41:37.990190,3066
4442,801,1,297376,680,2018-04-21 15:41:37.990215,3096
4443,669,1,241266,678,2018-04-21 15:41:37.990234,3057
4444,651,0,242053,672,2018-04-21 15:41:37.990251,3002
4445,122,1,207310,675,2018-04-21 15:41:37.990267,3008
4446,985,0,273714,671,2018-04-21 15:41:37.990284,3075
4447,431,0,169925,675,2018-04-21 15:41:37.990300,3085
4448,796,0,253845,671,2018-04-21 15:41:37.990316,3065
4449,527,1,226099,673,2018-04-21 15:41:37.990333,3042
4450,663,0,273076,678,2018-04-21 15:41:37.990350,3041
4451,840,0,299285,676,2018-04-21 15:41:37.990366,3058
4452,751,1,220718,675,2018-04-21 15:41:37.990382,3015
4453,338,0,154633,676,2018-04-21 15:41:37.990407,3095
4454,832,1,229215,674,2018-04-21 15:41:37.990425,3087
4455,296,0,228195,672,2018-04-21 15:41:37.990459,3011
4456,624,1,200822,671,2018-04-21 15:41:37.990478,3038
4457,799,0,196501,678,2018-04-21 15:41:37.990495,3052
4458,797,1,155486,680,2018-04-21 15:41:37.990511,3075
4459,652,1,286313,678,2018-04-21 15:41:37.990528,3016
4460,947,1,279449,679,2018-04-21 15:41:37.990544,3054
4461,371,0,201975,671,2018-04-21 15:41:37.990561,3090
4462,515,0,217937,671,2018-04-21 15:41:37.990578,3012
4463,526,1,199877,670,2018-04-21 15:41:37.990594,3054
4464,914,1,140251,673,2018-04-21 15:41:37.990611,3035
4465,244,1,104285,672,2018-04-21 15:41:37.990627,3045
4466,521,0,103719,673,2018-04-21 15:41:37.990653,3018
4467,815,1,227962,676,2018-04-21 15:41:37.990671,3075
4468,501,0,205272,680,2018-04-21 15:41:37.990688,3055
4469,881,0,289870,670,2018-04-21 15:41:37.990704,3014
4470,729,1,174665,671,2018-04-21 15:41:37.990721,3071
4471,196,0,233636,670,2018-04-21 15:41:37.990737,3079
4472,824,1,113919,677,2018-04-21 15:41:37.990753,3033
4473,191,1,219128,679,2018-04-21 15:41:37.990770,3023
4474,527,0,283634,677,2018-04-21 15:41:37.990786,3088
4475,781,1,299343,673,2018-04-21 15:41:37.990810,3022
4476,102,0,219824,675,2018-04-21 15:41:37.990828,3064
4477,105,1,235927,676,2018-04-21 15:41:37.990845,3032
4478,588,0,137288,675,2018-04-21 15:41:37.990861,3041
4479,952,0,181451,674,2018-04-21 15:41:37.990887,3033
4480,941,0,236175,679,2018-04-21 15:41:37.990906,3028
4481,291,1,293971,672,2018-04-21 15:41:37.990923,3097
4482,716,0,251057,676,2018-04-21 15:41:37.990940,3081
4483,938,0,199804,672,2018-04-21 15:41:37.990956,3094
4484,965,0,220424,672,2018-04-21 15:41:37.990973,3043
4485,699,0,224225,679,2018-04-21 15:41:37.990989,3026
4486,578,0,152455,670,2018-04-21 15:41:37.991005,3007
4487,464,0,148920,671,2018-04-21 15:41:37.991022,3100
4488,521,0,161979,675,2018-04-21 15:41:37.991038,3047
4489,283,1,265311,675,2018-04-21 15:41:37.991054,3099
4490,993,1,279861,677,2018-04-21 15:41:37.991071,3020
4491,441,0,298070,678,2018-04-21 15:41:37.991088,3043
4492,107,0,277750,680,2018-04-21 15:41:37.991112,3076
4493,730,1,109573,676,2018-04-21 15:41:37.991130,3023
4494,906,0,198043,673,2018-04-21 15:41:37.991147,3037
4495,371,0,286227,671,2018-04-21 15:41:37.991164,3095
4496,965,1,214387,672,2018-04-21 15:41:37.991180,3035
4497,208,0,256749,674,2018-04-21 15:41:37.991196,3055
4498,920,0,203942,671,2018-04-21 15:41:37.991213,3043
4499,111,0,110529,672,2018-04-21 15:41:37.991229,3059
4500,984,1,254592,673,2018-04-21 15:41:37.991246,3012
4501,878,1,148585,670,2018-04-21 15:41:37.991263,3052
4502,638,0,105785,678,2018-04-21 15:41:37.991279,3062
4503,840,0,289980,674,2018-04-21 15:41:37.991295,3028
4504,604,0,289527,674,2018-04-21 15:41:37.991311,3091
4505,977,0,249710,678,2018-04-21 15:41:37.991345,3084
4506,308,1,172914,680,2018-04-21 15:41:37.991365,3091
4507,312,1,261916,672,2018-04-21 15:41:37.991390,3078
4508,660,0,241123,677,2018-04-21 15:41:37.991410,3097
4509,479,1,206393,675,2018-04-21 15:41:37.991427,3041
4510,526,1,171346,679,2018-04-21 15:41:37.991444,3032
4511,219,0,181433,670,2018-04-21 15:41:37.991472,3008
4512,817,0,221133,676,2018-04-21 15:41:37.991489,3084
4513,801,1,224836,678,2018-04-21 15:41:37.991506,3001
4514,501,0,126185,679,2018-04-21 15:41:37.991523,3058
4515,477,1,137457,680,2018-04-21 15:41:37.991539,3032
4516,638,0,262486,674,2018-04-21 15:41:37.991555,3049
4517,976,0,207316,675,2018-04-21 15:41:37.991572,3090
4518,105,1,256299,670,2018-04-21 15:41:37.991597,3069
4519,597,0,295228,675,2018-04-21 15:41:37.991615,3068
4520,113,1,251157,671,2018-04-21 15:41:37.991632,3057
4521,869,1,142357,678,2018-04-21 15:41:37.991649,3069
4522,910,0,163913,670,2018-04-21 15:41:37.991665,3094
4523,489,1,299130,677,2018-04-21 15:41:37.991682,3004
4524,550,1,254023,678,2018-04-21 15:41:37.991698,3030
4525,116,1,194715,680,2018-04-21 15:41:37.991715,3026
4526,425,0,116312,674,2018-04-21 15:41:37.991731,3058
4527,776,1,228308,678,2018-04-21 15:41:37.991747,3004
4528,634,1,162852,670,2018-04-21 15:41:37.991763,3033
4529,411,0,237718,679,2018-04-21 15:41:37.991780,3064
4530,397,0,185791,670,2018-04-21 15:41:37.991796,3026
4531,935,0,121694,670,2018-04-21 15:41:37.991820,3018
4532,209,0,123091,674,2018-04-21 15:41:37.991839,3013
4533,585,0,250870,676,2018-04-21 15:41:37.991856,3021
4534,141,1,236680,676,2018-04-21 15:41:37.991872,3014
4535,533,0,223603,670,2018-04-21 15:41:37.991890,3099
4536,226,1,215836,679,2018-04-21 15:41:37.991906,3074
4537,974,0,135390,671,2018-04-21 15:41:37.991922,3078
4538,349,0,145897,674,2018-04-21 15:41:37.991938,3051
4539,499,1,205650,680,2018-04-21 15:41:37.991954,3061
